id,paciente_nome,cpf,procedimento,codigo_tuss,executado,prescricao,dente,dentista,dentista_email,cro_dentista,created_at,fraude,status,motivo_atencao,suspicious
2681,Roberto Castro,41316475247,Profilaxia Dentária (Limpeza),81000030.0,Realizada profilaxia completa com remoção de tártaro supragengival e polimento,Sem prescrição medicamentosa,18,Dra. Fernanda Cristina Alves,fernanda.alves@odontovision.com.br,CRO-SP 51234,2024-01-19T00:00:00,0.0,normal,,False
2682,Fabio Cunha,60013389068,Implante Dentário Unitário,86000022.0,Instalação de implante dentário na região do dente 15,Amoxicilina 500mg - 1 comp. 8/8h por 7 dias | Paracetamol 500mg - 1 comp. 6/6h se dor,13,Dr. Eduardo Henrique Santos,eduardo.santos@odontovision.com.br,CRO-PR 19876,2024-01-22T00:00:00,0.0,normal,,False
2683,Gustavo Pinto,94531473701,Clareamento Dentário,82000400.0,Clareamento dentário pela técnica de consultório - sessão única,Amoxicilina + Clavulanato 875mg - 1 comp. 8/8h por 7 dias,11,Dra. Juliana Rodrigues Martins,juliana.martins@odontovision.com.br,CRO-RS 41567,2024-01-22T00:00:00,1.0,atencao,Prescrição farmacológica sem procedimento compatível,True
2684,Beatriz Pereira,23623166537,Implante Dentário Unitário,86000022.0,Instalação de implante dentário na região do dente 37,Sem prescrição medicamentosa,27,Dr. Eduardo Henrique Santos,eduardo.santos@odontovision.com.br,CRO-PR 19876,2024-01-22T00:00:00,0.0,normal,,False
2685,Eduardo Nogueira,38637940285,Raspagem Periodontal,81000056.0,Raspagem e alisamento radicular nos quadrantes superiores,Nimesulida 100mg - 1 comp. 12/12h por 3 dias,45,Dr. Eduardo Henrique Santos,eduardo.santos@odontovision.com.br,CRO-PR 19876,2024-01-22T00:00:00,0.0,normal,,False
2686,Gabriela Castro,89513433242,Coroa Protética,85000045.0,Preparo e moldagem para coroa protética no dente 13,Sem prescrição medicamentosa,25,Dr. Lucas Gabriel Ferreira,lucas.ferreira@odontovision.com.br,CRO-BA 36789,2024-01-22T00:00:00,0.0,normal,,False
2687,Simone Barros,35348740136,Clareamento Dentário,82000400.0,Clareamento dentário pela técnica de consultório - sessão única,Sem prescrição medicamentosa,18,Dra. Camila Beatriz Souza,camila.souza@odontovision.com.br,CRO-SP 48932,2024-01-22T00:00:00,0.0,normal,,False
2688,Patricia Ribeiro,9232719371,Profilaxia Dentária (Limpeza),81000030.0,Realizada profilaxia completa com remoção de tártaro supragengival e polimento,Sem prescrição medicamentosa,21,Dra. Juliana Rodrigues Martins,juliana.martins@odontovision.com.br,CRO-RS 41567,2024-01-22T00:00:00,1.0,atencao,Profilaxia repetida em 5 dias (mínimo normal: 90 dias),True
2689,Rafael Martins,42388496985,Implante Dentário Unitário,86000022.0,Instalação de implante dentário na região do dente 42,Amoxicilina + Clavulanato 875mg - 1 comp. 8/8h por 7 dias | Paracetamol 500mg - 1 comp. 6/6h se dor | Cetoprofeno 100mg - 1 comp. 12/12h por 3 dias,21,Dra. Patricia Mendes Costa,patricia.costa@odontovision.com.br,CRO-RJ 32156,2024-01-23T00:00:00,0.0,normal,,False
2690,João Santos,3791769391,Restauração em Resina Composta,82000108.0,"Restauração em resina composta no dente 38, classe I oclusal",Sem prescrição medicamentosa,42,Dra. Camila Beatriz Souza,camila.souza@odontovision.com.br,CRO-SP 48932,2024-01-23T00:00:00,0.0,normal,,False
2691,Monica Neves,27298069977,Profilaxia Dentária (Limpeza),81000030.0,Realizada profilaxia completa com remoção de tártaro supragengival e polimento,Sem prescrição medicamentosa,38,Dr. Eduardo Henrique Santos,eduardo.santos@odontovision.com.br,CRO-PR 19876,2024-01-23T00:00:00,0.0,normal,,False
2692,Henrique Moura,96383465740,Tratamento de Canal (Endodontia),83000022.0,Tratamento endodôntico no dente 36 - sessão 1/3,Cefalexina 500mg - 1 comp. 8/8h por 7 dias | Dipirona 500mg - 1 comp. 6/6h se dor | Diclofenaco Potássico 50mg - 1 comp. 12/12h por 3 dias,25,Dra. Juliana Rodrigues Martins,juliana.martins@odontovision.com.br,CRO-RS 41567,2024-01-23T00:00:00,0.0,normal,,False
2693,Larissa Dias,80184514606,Profilaxia Dentária (Limpeza),81000030.0,Realizada profilaxia completa com remoção de tártaro supragengival e polimento,Sem prescrição medicamentosa,36,Dra. Juliana Rodrigues Martins,juliana.martins@odontovision.com.br,CRO-RS 41567,2024-01-23T00:00:00,0.0,normal,,False
2694,Vanessa Mendes,7337543336,Extração Dentária Simples,84000018.0,Exodontia do dente 32 com técnica minimamente invasiva,Paracetamol 500mg - 1 comp. 6/6h se dor,18,Dra. Fernanda Cristina Alves,fernanda.alves@odontovision.com.br,CRO-SP 51234,2024-01-24T00:00:00,0.0,normal,,False
2695,Henrique Moura,71331509807,Restauração em Resina Composta,82000108.0,"Restauração em resina composta no dente 16, classe I oclusal",Sem prescrição medicamentosa,11,Dr. Roberto Carlos Lima,roberto.lima@odontovision.com.br,CRO-MG 28934,2024-01-24T00:00:00,0.0,normal,,False
2696,Juliana Souza,83842513550,Clareamento Dentário,82000400.0,Clareamento dentário pela técnica de consultório - sessão única,Sem prescrição medicamentosa,15,Dra. Fernanda Cristina Alves,fernanda.alves@odontovision.com.br,CRO-SP 51234,2024-01-24T00:00:00,0.0,normal,,False
2697,Monica Neves,27298069977,Extração Dentária Simples,84000018.0,Exodontia do dente 47 com técnica minimamente invasiva,Sem prescrição medicamentosa,46,Dr. Rafael Augusto Pereira,rafael.pereira@odontovision.com.br,CRO-RJ 29845,2024-01-24T00:00:00,0.0,normal,,False
2698,Henrique Moura,96383465740,Clareamento Dentário,82000400.0,Clareamento dentário pela técnica de consultório - sessão única,Amoxicilina 500mg - 1 comp. 8/8h por 7 dias,16,Dra. Fernanda Cristina Alves,fernanda.alves@odontovision.com.br,CRO-SP 51234,2024-01-24T00:00:00,1.0,atencao,Prescrição farmacológica sem procedimento compatível,True
2699,Gustavo Pinto,94531473701,Clareamento Dentário,82000400.0,Clareamento dentário pela técnica de consultório - sessão única,Sem prescrição medicamentosa,23,Dr. Lucas Gabriel Ferreira,lucas.ferreira@odontovision.com.br,CRO-BA 36789,2024-01-24T00:00:00,0.0,normal,,False
2700,Amanda Carvalho,13518233700,Coroa Protética,85000045.0,Preparo e moldagem para coroa protética no dente 47,Sem prescrição medicamentosa,38,Dr. Lucas Gabriel Ferreira,lucas.ferreira@odontovision.com.br,CRO-BA 36789,2024-01-24T00:00:00,0.0,normal,,False
2701,Diego Batista,85014294065,Clareamento Dentário,82000400.0,Clareamento dentário pela técnica de consultório - sessão única,Sem prescrição medicamentosa,22,Dr. Roberto Carlos Lima,roberto.lima@odontovision.com.br,CRO-MG 28934,2024-01-25T00:00:00,0.0,normal,,False
2702,Henrique Moura,71331509807,Tratamento de Canal (Endodontia),83000022.0,Tratamento endodôntico no dente 35 - sessão 1/3,Amoxicilina 500mg - 1 comp. 8/8h por 7 dias | Paracetamol 500mg - 1 comp. 6/6h se dor | Nimesulida 100mg - 1 comp. 12/12h por 3 dias,21,Dra. Juliana Rodrigues Martins,juliana.martins@odontovision.com.br,CRO-RS 41567,2024-01-25T00:00:00,0.0,normal,,False
2703,Adriana Torres,47510799139,Tratamento de Canal (Endodontia),83000022.0,Tratamento endodôntico no dente 23 - sessão 1/3,Paracetamol 750mg - 1 comp. 6/6h se dor | Cetoprofeno 100mg - 1 comp. 12/12h por 3 dias,47,Dra. Juliana Rodrigues Martins,juliana.martins@odontovision.com.br,CRO-RS 41567,2024-01-25T00:00:00,0.0,normal,,False
2704,Adriana Torres,1627204679,Raspagem Periodontal,81000056.0,Raspagem e alisamento radicular nos quadrantes superiores,Sem prescrição medicamentosa,16,Dr. Eduardo Henrique Santos,eduardo.santos@odontovision.com.br,CRO-PR 19876,2024-01-25T00:00:00,0.0,normal,,False
2705,Leonardo Freitas,46872343052,Extração Dentária Simples,84000018.0,Exodontia do dente 38 com técnica minimamente invasiva,Amoxicilina + Clavulanato 875mg - 1 comp. 8/8h por 7 dias | Paracetamol 500mg - 1 comp. 6/6h se dor | Diclofenaco Potássico 50mg - 1 comp. 12/12h por 3 dias,17,Dr. Lucas Gabriel Ferreira,lucas.ferreira@odontovision.com.br,CRO-BA 36789,2024-01-25T00:00:00,0.0,normal,,False
2706,Juliana Souza,83842513550,Profilaxia Dentária (Limpeza),81000030.0,Realizada profilaxia completa com remoção de tártaro supragengival e polimento,Sem prescrição medicamentosa,11,Dra. Fernanda Cristina Alves,fernanda.alves@odontovision.com.br,CRO-SP 51234,2024-01-25T00:00:00,0.0,normal,,False
2707,Henrique Moura,96383465740,Implante Dentário Unitário,86000022.0,Instalação de implante dentário na região do dente 37,Sem prescrição medicamentosa,34,Dra. Mariana Vitoria Carvalho,mariana.carvalho@odontovision.com.br,CRO-CE 34521,2024-01-25T00:00:00,0.0,normal,,False
2708,Camila Ferreira,8121913667,Clareamento Dentário,82000400.0,Clareamento dentário pela técnica de consultório - sessão única,Sem prescrição medicamentosa,45,Dra. Fernanda Cristina Alves,fernanda.alves@odontovision.com.br,CRO-SP 51234,2024-01-25T00:00:00,0.0,normal,,False
2709,Anderson Moreira,53287101269,Extração Dentária Simples,84000018.0,Exodontia do dente 27 com técnica minimamente invasiva,Metronidazol 400mg - 1 comp. 8/8h por 7 dias | Paracetamol 500mg - 1 comp. 6/6h se dor | Diclofenaco Potássico 50mg - 1 comp. 12/12h por 3 dias,34,Dr. Marcos Antonio Silveira,marcos.silveira@odontovision.com.br,CRO-SP 45821,2024-01-26T00:00:00,1.0,atencao,Extração 80 dias após canal no dente 34 (suspeito < 90 dias),True
2710,Leonardo Freitas,45299124180,Raspagem Periodontal,81000056.0,Raspagem e alisamento radicular nos quadrantes superiores,Sem prescrição medicamentosa,42,Dr. Rafael Augusto Pereira,rafael.pereira@odontovision.com.br,CRO-RJ 29845,2024-01-26T00:00:00,0.0,normal,,False
2711,Cristina Azevedo,34060883506,Raspagem Periodontal,81000056.0,Raspagem e alisamento radicular nos quadrantes superiores,Nimesulida 100mg - 1 comp. 12/12h por 3 dias,31,Dra. Mariana Vitoria Carvalho,mariana.carvalho@odontovision.com.br,CRO-CE 34521,2024-01-26T00:00:00,0.0,normal,,False
2712,Carlos Rodrigues,84959310367,Tratamento de Canal (Endodontia),83000022.0,Tratamento endodôntico no dente 24 - sessão 1/3,Sem prescrição medicamentosa,23,Dra. Fernanda Cristina Alves,fernanda.alves@odontovision.com.br,CRO-SP 51234,2024-01-26T00:00:00,0.0,normal,,False
2713,Fabio Cunha,82620450500,Implante Dentário Unitário,86000022.0,Instalação de implante dentário na região do dente 34,Cefalexina 500mg - 1 comp. 8/8h por 7 dias | Paracetamol 750mg - 1 comp. 6/6h se dor | Cetoprofeno 100mg - 1 comp. 12/12h por 3 dias,46,Dr. Rafael Augusto Pereira,rafael.pereira@odontovision.com.br,CRO-RJ 29845,2024-01-26T00:00:00,0.0,normal,,False
2714,Fernanda Lima,96556981656,Clareamento Dentário,82000400.0,Clareamento dentário pela técnica de consultório - sessão única,Sem prescrição medicamentosa,41,Dr. Lucas Gabriel Ferreira,lucas.ferreira@odontovision.com.br,CRO-BA 36789,2024-01-26T00:00:00,0.0,normal,,False
2715,Simone Barros,32528809549,Tratamento de Canal (Endodontia),83000022.0,Tratamento endodôntico no dente 26 - sessão 3/3,Metronidazol 400mg - 1 comp. 8/8h por 7 dias | Paracetamol 500mg - 1 comp. 6/6h se dor | Cetoprofeno 100mg - 1 comp. 12/12h por 3 dias,18,Dr. Roberto Carlos Lima,roberto.lima@odontovision.com.br,CRO-MG 28934,2024-01-29T00:00:00,0.0,normal,,False
2716,Carlos Rodrigues,43634957824,Profilaxia Dentária (Limpeza),81000030.0,Realizada profilaxia completa com remoção de tártaro supragengival e polimento,Sem prescrição medicamentosa,34,Dra. Fernanda Cristina Alves,fernanda.alves@odontovision.com.br,CRO-SP 51234,2024-01-29T00:00:00,0.0,normal,,False
2717,Gustavo Pinto,94531473701,Profilaxia Dentária (Limpeza),81000030.0,Realizada profilaxia completa com remoção de tártaro supragengival e polimento,Sem prescrição medicamentosa,42,Dr. Roberto Carlos Lima,roberto.lima@odontovision.com.br,CRO-MG 28934,2024-01-29T00:00:00,0.0,normal,,False
2718,Gabriela Castro,27849808479,Extração Dentária Simples,84000018.0,Exodontia do dente 24 com técnica minimamente invasiva,Azitromicina 500mg - 1 comp. 8/8h por 7 dias | Paracetamol 750mg - 1 comp. 6/6h se dor | Diclofenaco Potássico 50mg - 1 comp. 12/12h por 3 dias,17,Dr. Rafael Augusto Pereira,rafael.pereira@odontovision.com.br,CRO-RJ 29845,2024-01-29T00:00:00,0.0,normal,,False
2719,Patricia Ribeiro,9232719371,Implante Dentário Unitário,86000022.0,Instalação de implante dentário na região do dente 17,Dipirona 500mg - 1 comp. 6/6h se dor,37,Dr. Eduardo Henrique Santos,eduardo.santos@odontovision.com.br,CRO-PR 19876,2024-01-29T00:00:00,0.0,normal,,False
2720,Vanessa Mendes,70546688985,Extração Dentária Simples,84000018.0,Exodontia do dente 31 com técnica minimamente invasiva,Paracetamol 500mg - 1 comp. 6/6h se dor | Diclofenaco Potássico 50mg - 1 comp. 12/12h por 3 dias,41,Dr. Marcos Antonio Silveira,marcos.silveira@odontovision.com.br,CRO-SP 45821,2024-01-29T00:00:00,0.0,normal,,False
2721,Juliana Souza,85067165782,Clareamento Dentário,82000400.0,Clareamento dentário pela técnica de consultório - sessão única,Sem prescrição medicamentosa,23,Dra. Juliana Rodrigues Martins,juliana.martins@odontovision.com.br,CRO-RS 41567,2024-01-30T00:00:00,0.0,normal,,False
2722,Renata Ramos,81080132678,Implante Dentário Unitário,86000022.0,Instalação de implante dentário na região do dente 42,Amoxicilina + Clavulanato 875mg - 1 comp. 8/8h por 7 dias | Paracetamol 750mg - 1 comp. 6/6h se dor | Cetoprofeno 100mg - 1 comp. 12/12h por 3 dias,25,Dra. Patricia Mendes Costa,patricia.costa@odontovision.com.br,CRO-RJ 32156,2024-01-30T00:00:00,0.0,normal,,False
2723,Sergio Caldeira,26284987749,Extração Dentária Simples,84000018.0,Exodontia do dente 48 com técnica minimamente invasiva,Paracetamol 750mg - 1 comp. 6/6h se dor | Ibuprofeno 600mg - 1 comp. 12/12h por 3 dias,16,Dr. Lucas Gabriel Ferreira,lucas.ferreira@odontovision.com.br,CRO-BA 36789,2024-01-30T00:00:00,0.0,normal,,False
2724,Carolina Lopes,37631165670,Tratamento de Canal (Endodontia),83000022.0,Tratamento endodôntico no dente 25 - sessão 3/3,Sem prescrição medicamentosa,25,Dr. Lucas Gabriel Ferreira,lucas.ferreira@odontovision.com.br,CRO-BA 36789,2024-01-30T00:00:00,0.0,normal,,False
2725,Larissa Dias,80184514606,Profilaxia Dentária (Limpeza),81000030.0,Realizada profilaxia completa com remoção de tártaro supragengival e polimento,Sem prescrição medicamentosa,34,Dra. Juliana Rodrigues Martins,juliana.martins@odontovision.com.br,CRO-RS 41567,2024-01-30T00:00:00,1.0,atencao,Profilaxia repetida em 7 dias (mínimo normal: 90 dias),True
2726,Adriana Torres,47510799139,Restauração em Resina Composta,82000108.0,"Restauração em resina composta no dente 11, classe I oclusal",Sem prescrição medicamentosa,31,Dra. Camila Beatriz Souza,camila.souza@odontovision.com.br,CRO-SP 48932,2024-01-30T00:00:00,0.0,normal,,False
2727,Simone Barros,57773872171,Implante Dentário Unitário,86000022.0,Instalação de implante dentário na região do dente 46,Azitromicina 500mg - 1 comp. 8/8h por 7 dias | Paracetamol 500mg - 1 comp. 6/6h se dor | Ibuprofeno 600mg - 1 comp. 12/12h por 3 dias,31,Dra. Patricia Mendes Costa,patricia.costa@odontovision.com.br,CRO-RJ 32156,2024-01-30T00:00:00,0.0,normal,,False
2728,Raquel Melo,65423511674,Implante Dentário Unitário,86000022.0,Instalação de implante dentário na região do dente 27,Amoxicilina 500mg - 1 comp. 8/8h por 7 dias | Paracetamol 750mg - 1 comp. 6/6h se dor | Nimesulida 100mg - 1 comp. 12/12h por 3 dias,46,Dr. Lucas Gabriel Ferreira,lucas.ferreira@odontovision.com.br,CRO-BA 36789,2024-01-31T00:00:00,0.0,normal,,False
2729,Fabio Cunha,80500978891,Restauração em Resina Composta,82000108.0,"Restauração em resina composta no dente 45, classe I oclusal",Sem prescrição medicamentosa,41,Dr. Roberto Carlos Lima,roberto.lima@odontovision.com.br,CRO-MG 28934,2024-01-31T00:00:00,0.0,normal,,False
2730,Rodrigo Nascimento,98941343518,Extração Dentária Simples,84000018.0,Exodontia do dente 45 com técnica minimamente invasiva,Cefalexina 500mg - 1 comp. 8/8h por 7 dias | Dipirona 500mg - 1 comp. 6/6h se dor | Diclofenaco Potássico 50mg - 1 comp. 12/12h por 3 dias,38,Dra. Camila Beatriz Souza,camila.souza@odontovision.com.br,CRO-SP 48932,2024-01-31T00:00:00,0.0,normal,,False
2731,Adriana Torres,1627204679,Tratamento de Canal (Endodontia),83000022.0,Tratamento endodôntico no dente 11 - sessão 3/3,Azitromicina 500mg - 1 comp. 8/8h por 7 dias | Paracetamol 500mg - 1 comp. 6/6h se dor | Cetoprofeno 100mg - 1 comp. 12/12h por 3 dias,43,Dra. Fernanda Cristina Alves,fernanda.alves@odontovision.com.br,CRO-SP 51234,2024-02-01T00:00:00,0.0,normal,,False
2732,João Santos,36541458685,Coroa Protética,85000045.0,Preparo e moldagem para coroa protética no dente 47,Sem prescrição medicamentosa,41,Dra. Mariana Vitoria Carvalho,mariana.carvalho@odontovision.com.br,CRO-CE 34521,2024-02-01T00:00:00,0.0,normal,,False
2733,Patricia Ribeiro,87262473131,Raspagem Periodontal,81000056.0,Raspagem e alisamento radicular nos quadrantes superiores,Cetoprofeno 100mg - 1 comp. 12/12h por 3 dias,14,Dr. Lucas Gabriel Ferreira,lucas.ferreira@odontovision.com.br,CRO-BA 36789,2024-02-01T00:00:00,0.0,normal,,False
2734,Diego Batista,85014294065,Clareamento Dentário,82000400.0,Clareamento dentário pela técnica de consultório - sessão única,Sem prescrição medicamentosa,36,Dra. Mariana Vitoria Carvalho,mariana.carvalho@odontovision.com.br,CRO-CE 34521,2024-02-01T00:00:00,0.0,normal,,False
2735,Juliana Souza,83842513550,Raspagem Periodontal,81000056.0,Raspagem e alisamento radicular nos quadrantes superiores,Sem prescrição medicamentosa,16,Dra. Mariana Vitoria Carvalho,mariana.carvalho@odontovision.com.br,CRO-CE 34521,2024-02-01T00:00:00,0.0,normal,,False
2736,Renata Ramos,27743487300,Profilaxia Dentária (Limpeza),81000030.0,Realizada profilaxia completa com remoção de tártaro supragengival e polimento,Sem prescrição medicamentosa,21,Dr. Eduardo Henrique Santos,eduardo.santos@odontovision.com.br,CRO-PR 19876,2024-02-01T00:00:00,0.0,normal,,False
2737,Adriana Torres,1627204679,Profilaxia Dentária (Limpeza),81000030.0,Realizada profilaxia completa com remoção de tártaro supragengival e polimento,Sem prescrição medicamentosa,32,Dr. Roberto Carlos Lima,roberto.lima@odontovision.com.br,CRO-MG 28934,2024-02-01T00:00:00,0.0,normal,,False
2738,Juliana Souza,83842513550,Extração Dentária Simples,84000018.0,Exodontia do dente 37 com técnica minimamente invasiva,Amoxicilina 500mg - 1 comp. 8/8h por 7 dias | Paracetamol 750mg - 1 comp. 6/6h se dor | Diclofenaco Potássico 50mg - 1 comp. 12/12h por 3 dias,45,Dra. Juliana Rodrigues Martins,juliana.martins@odontovision.com.br,CRO-RS 41567,2024-02-01T00:00:00,0.0,normal,,False
2739,Gabriela Castro,89513433242,Restauração em Resina Composta,82000108.0,"Restauração em resina composta no dente 43, classe I oclusal",Sem prescrição medicamentosa,28,Dra. Mariana Vitoria Carvalho,mariana.carvalho@odontovision.com.br,CRO-CE 34521,2024-02-02T00:00:00,0.0,normal,,False
